scd,gender,age_grp,weekday,total_qty,total_amt,event_product,num_category,ctg_0,ctg_1,ctg_2,ctg_3,amt/qty
20230101969031,1,3,0,12,107.79515489595099,0,5,1,1,1,1,8.982929574662583
20230101969084,0,4,0,2,16.506106787517858,0,2,0,0,0,1,8.253053393758929
20230101969085,1,5,0,1,10.890833028775653,1,1,0,0,0,1,10.890833028775653
20230101969129,1,4,0,1,8.668711839055147,0,1,0,0,0,1,8.668711839055147
20230101969155,1,4,0,8,37.577984173263225,0,3,1,1,0,0,4.697248021657903
20230101969186,1,3,0,2,19.44152951118314,0,2,1,0,1,0,9.72076475559157
20230101969192,1,4,0,10,72.91497147663462,1,4,1,0,1,1,7.910389049394149
20230101969199,1,3,0,50,31.989839866463797,0,1,0,0,1,0,0.7031836950263072
20230101969203,0,3,0,6,35.10719307268899,0,3,1,1,1,0,6.620946546086853
20230101969210,0,3,0,5,12.19822190898546,0,1,0,0,0,1,2.439644381797092
20230101969222,0,3,0,1,7.990576881743923,0,1,0,1,0,0,7.990576881743923
20230101969235,1,3,0,11,53.9782993777734,0,4,1,1,0,1,6.2457776607979305
20230101969260,0,4,0,1,8.815518423966498,0,1,0,1,0,0,8.815518423966498
20230101969263,1,2,0,3,27.16561762507858,0,1,0,1,0,0,9.055205875026193
20230101969265,1,3,0,1,10.35204407807524,0,1,0,0,0,1,10.35204407807524
20230101969287,0,2,0,1,10.297318579745925,0,1,0,0,1,0,10.297318579745925
20230101969304,0,5,0,5,19.120604983284775,0,1,0,0,0,1,5.641936702180843
20230101969316,0,4,0,1,10.588804153980885,0,1,0,0,0,1,10.588804153980885
20230101969328,1,4,0,3,28.05175076448598,0,2,1,1,0,0,9.350583588161994
20230101969335,1,2,0,10,12.666691752572833,1,1,1,0,0,0,1.2666691752572832
20230101969350,1,5,0,2,11.404103409534896,1,1,1,0,0,0,5.702051704767448
20230101969362,1,5,0,25,29.604670858691303,0,3,1,1,0,1,2.9031828426522455
20230101969364,1,4,0,14,53.56793288033803,0,4,1,1,1,1,4.990183334456395
20230101969367,0,2,0,2,17.875417959580595,0,2,1,0,0,1,8.937708979790298
20230101969386,1,3,0,9,63.61305140762237,0,3,1,0,0,1,7.754486603101891
20230101969387,1,3,0,1,9.700085352130934,1,1,1,0,0,0,9.700085352130934
20230101969392,0,5,0,1,8.17103418920548,0,1,0,1,0,0,8.17103418920548
20230101969393,1,3,0,7,27.434675381444247,0,3,1,1,0,0,5.264296604553814
20230101969402,1,2,0,1,9.730977703126166,0,1,0,0,0,1,9.730977703126166
20230101969410,1,4,0,1,10.627479116391054,1,1,1,0,0,0,10.627479116391054
20230101969417,1,4,0,4,38.11689062522238,0,4,1,1,0,1,9.529222656305596
20230101969427,0,3,0,14,103.0775125756822,0,6,1,1,1,1,7.840882986120793
20230101969453,1,3,0,7,27.910994012391097,0,1,0,0,1,0,4.129570515011857
20230101969468,0,5,0,1,10.528114963964263,0,1,1,0,0,0,10.528114963964263
20230101969480,0,3,0,2,11.136295596424384,0,1,1,0,0,0,5.568147798212192
20230101969492,0,2,0,14,9.966744002171144,0,1,0,0,1,0,0.7119102858693674
20230101969503,0,4,0,9,36.131193657636814,0,3,1,0,1,1,4.996778339668827
20230101969522,1,3,0,3,19.201541678943812,0,2,1,0,0,1,7.174847277014372
20230101969546,0,4,0,8,25.598226483584625,0,1,0,0,1,0,3.526717232452554
20230101969553,0,2,0,1,9.65739517984351,1,1,1,0,0,0,9.65739517984351
20230101969563,1,4,0,5,47.61062253604611,0,3,1,1,0,1,9.522124507209222
20230101969572,1,4,0,20,92.179105945964,0,5,1,1,1,1,6.275441388959228
20230101969593,0,2,0,10,72.87038596342991,0,2,0,0,1,1,7.894307360161899
20230101969649,0,3,0,6,34.852182752416724,0,4,1,1,0,0,7.26446525868536
20230101969655,1,4,0,4,18.552776865818412,0,2,0,1,1,0,5.859551409260858
20230101969662,0,3,0,5,34.623943982093586,0,3,0,1,1,1,7.556822417086328
20230101969679,0,3,0,6,29.55643110944321,0,3,0,0,1,1,6.0693042947068285
20230101969744,1,5,0,11,57.16857593299095,0,4,1,1,0,1,6.528561279932259
20230101969745,0,3,0,2,18.645277830372407,0,2,1,0,1,0,9.322638915186204
20230101969756,1,4,0,3,11.666856120593938,1,1,0,0,0,1,3.8889520401979794
20230101969759,1,2,0,2,12.897951522132578,1,1,1,0,0,0,6.448975761066289
20230101969792,0,3,0,3,18.56422664853872,0,2,1,1,0,0,6.868838008062349
20230101969800,0,4,0,3,24.81218354238265,0,2,0,0,1,1,8.270727847460883
20230101969824,1,3,0,2,10.20459164531955,0,1,1,0,0,0,5.102295822659775
20230101969835,0,3,0,3,27.097115910142236,0,2,0,1,0,1,9.032371970047413
20230101969870,0,4,0,2,10.20459164531955,0,1,1,0,0,0,5.102295822659775
20230101969891,0,5,0,1,10.535317684107266,0,1,1,0,0,0,10.535317684107266
20230101969896,1,2,0,1,9.911654115202522,0,1,1,0,0,0,9.911654115202522
20230101969898,0,2,0,3,30.001464069640463,2,2,0,0,0,1,10.000488023213487
20230101969902,1,3,0,2,19.96580054402376,0,1,1,0,0,0,9.98290027201188
20230101969914,1,6,0,19,150.03653573166577,1,6,1,1,1,1,8.68238522041645
20230101969930,1,3,0,4,10.794111697661032,0,1,0,1,0,0,2.698527924415258
20230101969936,1,2,0,3,9.458527693729824,0,1,0,1,0,0,3.152842564576608
20230101969943,1,5,0,8,62.47677542767919,0,3,1,0,1,1,8.300772642002014
20230101969973,0,3,0,1,9.683152553543955,0,1,0,0,0,1,9.683152553543955
20230101969978,1,3,0,1,10.35134142713608,1,1,1,0,0,0,10.35134142713608
20230101969986,1,3,0,1,7.917900586327916,0,1,1,0,0,0,7.917900586327916
20230101969991,1,4,0,9,37.50308847032837,0,3,1,0,1,0,4.284023359169375
20230101970005,1,3,0,20,139.78485890241478,0,9,1,1,1,1,8.218655430283512
20230101970012,1,3,0,2,9.494390858193912,0,1,0,0,0,1,4.747195429096956
20230101970055,1,3,0,3,25.608001213077486,0,1,1,0,0,0,8.536000404359163
20230101970064,1,4,0,1,9.89877647280601,0,1,0,0,0,1,9.89877647280601
20230101970096,0,4,0,4,36.616091817014244,0,2,1,1,0,0,9.154022954253561
20230101970142,1,4,0,6,52.73273271999018,0,2,1,0,0,0,8.78878878666503
20230101970152,0,2,0,3,9.793561073157525,0,1,0,1,0,0,3.264520357719175
20230101970170,1,5,0,5,36.95346527032168,0,3,1,0,1,0,8.267088417060572
20230101970175,0,2,0,2,20.354003514742175,2,1,1,0,0,0,10.177001757371087
20230101970232,1,3,0,1,10.607178946971745,1,1,0,0,0,1,10.607178946971745
20230101970268,1,3,0,2,10.675792433881902,1,1,0,0,0,1,5.337896216940951
20230101970278,0,3,0,3,11.443714712606106,0,1,0,0,1,0,3.814571570868702
20230101970289,1,2,0,2,11.261395299133936,1,1,0,0,0,1,5.630697649566968
20230101970299,1,4,0,4,10.266184328793354,0,1,0,1,0,0,2.5665460821983386
20230101970316,1,3,0,2,17.33468437880137,0,2,0,1,1,0,8.667342189400685
20230101970341,0,3,0,1,10.07171018495058,1,1,0,0,0,1,10.07171018495058
20230101970350,1,3,0,7,35.874217653567804,0,3,1,1,0,1,5.535672930042313
20230101970354,1,6,0,6,34.59954486716031,0,3,1,1,1,0,7.145763979424961
20230101970358,1,2,0,6,10.8136193570947,1,1,0,0,0,1,1.8022698928491165
20230101970360,1,4,0,5,12.20117065035994,1,1,0,0,0,1,2.440234130071988
20230101970391,1,2,0,1,8.302265794873367,0,1,0,0,1,0,8.302265794873367
20230101970410,0,4,0,15,40.45623470886434,0,1,0,0,0,1,5.052962250189876
20230101970416,0,3,0,3,11.094603054859508,0,1,1,0,0,0,3.6982010182865026
20230101970418,1,2,0,1,10.05762394654706,1,1,1,0,0,0,10.05762394654706
20230101970422,1,2,0,2,9.690603690159534,0,1,0,1,0,0,4.845301845079767
20230101970456,1,5,0,2,9.637240760804412,0,1,1,0,0,0,4.818620380402206
20230101970459,0,3,0,1,9.623839785112668,0,1,1,0,0,0,9.623839785112668
20230101970474,0,4,0,1,12.086291990961044,1,1,0,0,0,1,12.086291990961044
20230101970479,1,3,0,9,36.33769565724937,0,3,1,0,1,1,4.16577703353182
20230101970485,1,5,0,28,239.4933890898147,0,6,1,1,1,1,8.982915134042658
20230101970504,0,4,0,6,43.826519058806056,0,3,1,1,0,1,7.901735103214809
20230101970512,0,4,0,9,61.45643982526756,0,5,1,1,1,0,8.007816505953386
20230101970531,0,3,0,2,20.68499613567794,2,1,1,0,0,0,10.34249806783897
20230101970555,0,5,0,1,9.911654115202522,0,1,1,0,0,0,9.911654115202522
20230101970570,0,5,0,1,9.700085352130934,1,1,1,0,0,0,9.700085352130934
20230101970577,1,5,0,9,9.902537101000132,0,1,1,0,0,0,1.1002819001111257
20230101970594,0,3,0,8,46.11824411566504,0,5,1,1,1,1,7.119948928756256
20230101970609,1,4,0,1,9.389573832170903,1,1,0,0,0,1,9.389573832170903
20230101970652,1,3,0,10,10.556619704557836,0,1,0,0,1,0,1.0556619704557835
20230101970655,1,3,0,5,11.90672951309556,0,1,0,0,1,0,2.381345902619112
20230101970673,1,3,0,8,17.89550934316412,0,2,1,0,1,0,4.355423470641493
20230101970686,0,3,0,5,35.5256018787659,0,3,0,1,1,0,7.711879117168008
20230101970696,1,3,0,1,12.086291990961044,1,1,0,0,0,1,12.086291990961044
20230101970697,1,5,0,1,11.320529329604678,1,1,1,0,0,0,11.320529329604678
20230101970725,0,3,0,2,8.925720273560222,0,1,0,0,1,0,4.462860136780111
20230101970729,1,4,0,1,10.077608912764743,0,1,1,0,0,0,10.077608912764743
20230101970738,0,2,0,2,8.412054873292933,0,1,1,0,0,0,4.206027436646466
20230101970740,0,3,0,23,171.8487754031556,0,6,1,1,1,1,7.7381742793880415
20230101970748,1,2,0,2,11.057266457917814,1,1,1,0,0,0,5.528633228958907
20230101970753,1,2,0,3,11.625155332512335,1,1,0,0,0,1,3.875051777504112
20230101970756,0,5,0,5,34.88074553079825,1,3,1,1,0,1,7.666477308463719
20230101970766,1,4,0,8,50.86998167233866,1,4,1,1,1,0,6.987115967164922
20230101970783,1,3,0,18,108.01291263133788,0,2,1,0,1,0,6.967304812410529
20230101970786,0,3,0,5,36.506135390189655,0,3,1,1,0,1,8.03269846819934
20230101970790,1,4,0,3,16.51481152926923,0,1,0,0,1,0,6.03029972976047
20230101970803,1,4,0,10,12.458235047513067,1,1,1,0,0,0,1.2458235047513067
20230101970808,0,5,0,14,94.5522631481788,0,3,1,1,0,0,7.576577417545183
20230101970813,0,3,0,2,19.56839824874313,0,2,0,0,0,1,9.784199124371565
20230101970830,0,3,0,2,18.25505863987906,0,2,1,1,0,0,9.12752931993953
20230101970841,0,2,0,3,29.80380584171673,2,2,0,0,0,1,9.93460194723891
20230101970870,1,4,0,10,41.23904172405108,0,3,0,1,1,0,6.006077451253378
20230101970890,0,5,0,4,11.419284890598735,1,1,1,0,0,0,2.854821222649684
20230101970909,0,3,0,2,20.955028229510447,2,1,0,0,0,1,10.477514114755223
20230101970921,1,4,0,4,32.007798451760685,3,2,1,0,0,1,8.84293138063835
20230101970922,1,3,0,21,70.37083357255347,0,3,1,1,1,0,4.549578337304994
20230101970923,0,3,0,7,36.58400019804005,0,3,1,1,1,0,5.704593831180183
20230101970966,1,3,0,6,41.610666090249175,0,3,1,1,0,1,7.422604318993903
20230101971005,1,3,0,1,8.636042325254618,1,1,1,0,0,0,8.636042325254618
20230101971007,1,3,0,4,29.06960292720421,0,3,1,1,0,0,7.999574952135501
20230101971012,1,3,0,6,19.576487826354224,0,2,0,1,0,0,3.6272722482739645
20230101971013,0,5,0,1,9.907379967251472,0,1,0,0,0,1,9.907379967251472
20230101971027,1,3,0,5,34.690320137284566,0,3,0,0,1,1,7.421317873371843
20230101971104,1,4,0,2,17.998908829638978,0,2,1,0,0,1,8.999454414819489
20230101971106,0,3,0,2,10.815388664108726,1,1,0,0,0,1,5.407694332054363
20230101971131,0,5,0,7,59.97044670288804,0,2,1,0,0,0,8.567206671841149
20230101971145,0,5,0,7,42.234539019139774,4,1,0,0,0,1,7.354086495037457
20230101971150,0,2,0,3,28.65871024029267,2,2,1,0,1,0,9.55290341343089
20230101971151,1,2,0,2,11.038254962793788,0,1,0,0,1,0,5.519127481396894
20230101971152,1,3,0,1,10.5808355811871,1,1,1,0,0,0,10.5808355811871
20230101971173,0,5,0,6,36.69199731526908,0,3,1,1,1,0,6.856411720303592
20230101971194,1,2,0,12,92.54030464389595,1,4,1,0,1,1,8.343169116480919
20230101971195,1,3,0,8,20.230437980670448,0,2,1,1,0,0,2.6819940489617666
20230101971217,1,5,0,2,10.014402613107285,0,1,0,0,0,1,5.007201306553642
20230101971230,1,3,0,4,32.17205507222421,3,2,1,0,0,1,8.939251543502921
20230101971233,1,4,0,5,36.03820662805744,0,3,1,0,0,1,7.687737041034053
20230101971234,1,4,0,9,18.389501689811343,0,2,1,1,0,0,2.9592189246663017
20230101971236,1,3,0,11,44.87583362085397,1,3,1,0,1,1,5.641065494459648
20230101971245,1,3,0,4,36.41235672491683,0,1,0,1,0,0,9.103089181229208
20230101971275,1,4,0,2,9.200391041122517,0,1,0,1,0,0,4.600195520561258
20230101971304,1,3,0,2,10.990448898463375,0,1,0,0,1,0,5.495224449231688
20230101971306,0,2,0,15,22.447856120225993,2,1,0,0,0,1,5.324110506291763
20230101971311,0,4,0,5,19.728947031659615,0,1,0,1,0,0,4.08201769807517
20230101971312,0,3,0,4,22.61958132586217,2,2,1,0,0,1,7.215982025127825
20230101971348,0,5,0,9,52.306186356923064,4,2,1,0,0,1,7.582209690334723
20230101971349,1,5,0,1,9.195226734166134,0,1,0,1,0,0,9.195226734166134
20230101971369,1,3,0,22,121.8284773005897,0,4,1,1,1,1,7.040993179418122
20230101971379,0,4,0,5,9.287394001418471,0,1,0,1,0,0,1.8574788002836944
20230101971388,1,4,0,1,9.771611931222546,0,1,0,0,0,1,9.771611931222546
20230101971402,1,4,0,1,8.697178688412643,0,1,0,0,0,1,8.697178688412643
20230101971425,1,4,0,2,18.42823533602663,2,2,1,0,1,0,9.214117668013316
20230101971435,0,4,0,5,11.6424262455806,1,1,1,0,0,0,2.32848524911612
20230101971441,1,2,0,13,81.66833334808977,0,4,1,1,0,1,7.3245589127729085
20230101971451,1,4,0,3,18.034120654527925,0,2,1,0,1,0,6.86225829805822
20230101971469,0,3,0,3,29.055633254781327,0,3,1,1,1,0,9.68521108492711
20230101971471,0,3,0,3,12.63197416697781,1,1,0,0,0,1,4.2106580556592705
20230101971491,0,3,0,5,12.15653044865502,1,1,1,0,0,0,2.431306089731004
20230101971499,0,6,0,8,60.93310233527631,0,4,0,1,1,1,8.049793074756646
20230101971503,1,4,0,3,17.42498913796877,0,2,0,0,0,1,6.312558607350136
20230101971505,1,4,0,3,18.87277059402961,0,2,0,1,1,1,7.137198192400627
20230101971515,1,4,0,11,27.272095346060595,0,3,1,1,1,0,2.9214019549474224
20230101971531,0,2,0,9,12.229110230781451,1,1,0,0,0,1,1.3587900256423835
20230101971532,1,2,0,1,10.297318579745925,0,1,0,0,1,0,10.297318579745925
20230101971536,0,3,0,28,157.68192423850334,0,8,1,1,1,1,7.962812370885899
20230101971553,1,4,0,4,8.850374303939237,0,1,0,0,1,0,2.212593575984809
20230101971587,1,4,0,16,113.57829525225685,0,5,1,1,1,1,7.675292315061181
20230101971599,1,3,0,5,11.66581821107337,1,1,1,0,0,0,2.333163642214674
20230101971610,1,4,0,15,81.42612348656161,0,6,1,1,1,1,6.384282826349433
20230101971618,0,3,0,3,26.03821797947324,0,2,1,1,0,0,8.679405993157747
20230101971626,0,5,0,5,43.60402472100331,0,4,0,1,0,1,8.720804944200662
20230101971629,0,3,0,2,9.2954165443313,0,1,0,0,0,1,4.64770827216565
20230101971663,1,2,0,6,46.90591509882961,0,3,1,0,0,1,8.37150399358199
20230101971667,1,3,0,1,10.17385814221302,1,1,0,0,0,1,10.17385814221302
20230101971707,1,4,0,2,12.26341187635508,1,1,1,0,0,0,6.13170593817754
20230101971715,1,3,0,3,18.83510856666841,0,2,1,1,0,0,7.062505276093342
20230101971727,0,3,0,1,8.697679732264463,0,1,0,0,0,1,8.697679732264463
20230101971728,1,4,0,2,10.990448898463375,0,1,0,0,1,0,5.495224449231688
20230101971729,1,2,0,6,11.45750788793541,1,1,1,0,0,0,1.909584647989235
20230101971735,1,3,0,1,11.204292105765516,1,1,1,0,0,0,11.204292105765516
20230101971743,1,4,0,45,129.14701472218601,0,7,1,1,1,1,6.149314415106728
20230101971750,1,2,0,9,78.2073956987585,0,5,1,1,1,0,8.68971063319539
20230101971757,0,4,0,7,54.72915592047299,0,3,0,1,1,0,8.401031141136599
20230101971768,0,5,0,12,13.092062920204723,1,1,0,0,0,1,1.0910052433503936
20230101971777,1,4,0,7,37.93252388653863,0,2,0,1,1,0,6.603100841011646
20230101971785,1,4,0,24,10.192231560934289,0,1,0,0,1,0,0.4246763150389287
20230101971796,0,3,0,2,12.394777949449178,1,1,1,0,0,0,6.197388974724589
20230101971797,1,2,0,2,17.009699063228098,0,2,1,0,0,1,8.504849531614049
20230101971805,0,5,0,1,10.016548344820142,0,1,1,0,0,0,10.016548344820142
20230101971809,1,3,0,1,9.72507833256209,0,1,1,0,0,0,9.72507833256209
20230101971826,0,4,0,3,11.220847076199346,1,1,0,0,0,1,3.7402823587331153
20230101971827,1,2,0,4,11.40332263005427,1,1,0,0,0,1,2.8508306575135673
20230101971862,0,4,0,6,46.66562317474778,0,3,1,1,0,0,8.358646148815476
20230101971895,1,3,0,3,27.647552192671625,0,2,1,1,0,0,9.215850730890542
20230101971929,1,3,0,5,31.399470547602824,3,2,1,0,0,1,7.9930440237958
20230101971934,1,3,0,2,16.64284157619169,0,2,1,0,0,1,8.321420788095844
20230101971981,1,4,0,5,43.76843816747274,1,4,1,1,1,0,8.753687633494547
20230101971982,0,3,0,29,173.82145023239292,0,3,1,0,1,1,6.808674921313217
20230101971988,1,4,0,1,9.509184911634074,0,1,0,0,1,0,9.509184911634074
20230101972002,0,2,0,10,10.714439990727769,0,1,0,1,0,0,1.0714439990727769
20230101972018,1,2,0,1,9.959442464680574,0,1,1,0,0,0,9.959442464680574
20230101972067,1,3,0,1,8.254268770090183,0,1,0,0,1,0,8.254268770090183
20230101972072,0,4,0,4,21.32231147275833,2,2,0,0,0,1,5.330577868189582
20230101972090,0,3,0,3,17.246436468563907,0,2,0,0,1,1,6.437534767449412
20230101972096,1,2,0,1,9.22276289197474,0,1,1,0,0,0,9.22276289197474
20230101972111,1,4,0,2,19.050092131768743,0,1,0,1,0,1,9.525046065884371
20230101972112,1,4,0,3,11.577813924872087,1,1,0,0,0,1,3.8592713082906958
20230101972125,1,4,0,3,17.5308090360016,0,2,1,0,0,1,6.557622609247778
20230101972129,1,3,0,11,85.05375319702144,0,6,0,1,1,1,8.06385547964724
20230101972140,0,4,0,8,19.529751257575903,0,2,1,1,0,0,3.292965411025084
20230101972148,0,2,0,11,27.95855048061549,0,2,1,1,0,0,4.264918855098945
20230101972151,1,3,0,1,10.297318579745925,0,1,0,0,1,0,10.297318579745925
20230101972155,0,3,0,7,53.80380082294419,0,4,1,1,1,1,8.22169298137827
20230101972158,1,4,0,8,68.64101797179582,0,5,0,1,1,1,8.580127246474477
20230101972172,1,6,0,1,10.093942609226804,0,1,1,0,0,0,10.093942609226804
20230101972211,0,3,0,2,8.876963340262272,0,1,1,0,0,0,4.438481670131136
20230101972220,1,4,0,5,26.83925523281332,0,3,0,1,1,1,6.702852149299431
20230102972246,1,4,1,11,62.07528231786812,0,4,1,1,1,0,7.74773120804162
20230102972270,1,5,1,2,10.932267331605557,1,1,0,0,0,1,5.466133665802778
20230102972274,0,3,1,19,64.68070595552828,0,5,1,1,1,1,5.337351574891059
20230102972300,0,2,1,2,23.073182202158634,2,1,1,0,0,0,11.536591101079317
20230102972302,1,4,1,18,22.796692998446787,2,2,1,0,0,0,1.266482944358155
20230102972318,0,2,1,13,50.77398870390039,0,2,1,1,0,0,4.444804796665021
20230102972321,1,5,1,1,8.70251025718999,0,1,0,1,0,0,8.70251025718999
20230102972379,0,2,1,15,67.2737988189553,0,4,1,1,1,0,4.992485124643676
20230102972409,0,3,1,6,50.527534234931444,0,3,1,0,1,1,8.421255705821908
20230102972435,0,2,1,9,44.75885004603186,0,4,1,1,0,1,7.326432040884486
20230102972451,1,2,1,14,96.03114411774028,0,3,1,0,1,1,7.530658361839541
20230102972462,0,5,1,8,25.751939921811026,0,2,1,0,1,0,4.682312348914205
20230102972467,1,6,1,1,10.21008950984042,1,1,1,0,0,0,10.21008950984042
20230102972489,1,3,1,3,8.468423027046809,0,1,1,0,0,0,2.8228076756822698
20230102972508,1,3,1,5,42.40208260693028,0,4,1,1,1,0,8.480416521386056
20230102972509,0,5,1,7,60.94444438090488,0,5,0,1,1,1,8.706349197272127
20230102972530,0,2,1,1,9.772638274111136,0,1,1,0,0,0,9.772638274111136
20230102972539,0,2,1,4,37.83441592215004,0,4,1,1,1,0,9.45860398053751
20230102972541,1,6,1,9,44.19505106277088,4,2,1,0,0,0,5.822584758797489
20230102972543,0,4,1,1,11.594357975650766,1,1,1,0,0,0,11.594357975650766
20230102972556,0,4,1,7,64.33686225312576,2,2,1,0,1,0,9.190980321875108
20230102972571,0,3,1,2,18.96960859598517,0,1,1,0,0,0,9.484804297992586
20230102972579,1,4,1,1,9.415971471539097,1,1,1,0,0,0,9.415971471539097
20230102972661,0,4,1,1,9.820431977398805,0,1,1,0,0,0,9.820431977398805
20230102972683,1,2,1,1,12.24049822654516,1,1,0,0,0,1,12.24049822654516
20230102972698,1,5,1,1,10.561292488948782,0,1,1,0,0,0,10.561292488948782
20230102972699,1,3,1,3,30.84726456634541,0,2,1,1,0,0,10.282421522115136
20230102972701,0,5,1,4,18.850936905333917,0,2,1,1,0,0,6.143092179711376
20230102972719,1,3,1,1,10.797532675462964,1,1,1,0,0,0,10.797532675462964
20230102972747,0,2,1,7,63.14382585582414,1,4,1,1,1,0,9.02054655083202
20230102972749,0,4,1,3,20.28365479816652,0,1,0,0,0,1,7.491701837927619
20230102972756,0,5,1,1,9.536834420213353,0,1,1,0,0,0,9.536834420213353
20230102972779,0,3,1,2,18.69612144562208,1,2,0,1,1,0,9.34806072281104
20230102972781,0,3,1,8,54.24153317153442,0,4,1,1,1,0,7.462628839287262
20230102972805,1,4,1,9,77.61552027498118,0,5,0,1,1,1,8.62394669722013
20230102972854,0,2,1,2,9.170455438277267,0,1,0,0,0,1,4.585227719138634
20230102972864,0,3,1,2,10.252417581902414,0,1,1,0,0,0,5.126208790951207
20230102972878,1,2,1,6,45.05003187533322,0,4,1,1,0,0,8.141650902203498
20230102972890,0,5,1,1,7.488293515159428,0,1,1,0,0,0,7.488293515159428
20230102972899,1,2,1,1,10.34512385694912,0,1,0,0,1,0,10.34512385694912
20230102972915,0,4,1,24,58.71737507846458,0,4,1,1,1,1,3.8060914851723022
20230102972941,0,2,1,1,8.62998601889136,0,1,0,0,1,0,8.62998601889136
20230102972956,1,2,1,1,10.54647237790301,1,1,1,0,0,0,10.54647237790301
20230102972959,0,2,1,3,22.61037760706138,2,1,1,0,0,0,8.437410454241745
20230102972961,0,5,1,2,10.252417581902414,0,1,1,0,0,0,5.126208790951207
20230102972962,0,3,1,2,19.26881938507009,1,2,1,0,0,0,9.634409692535044
20230102972969,1,2,1,4,17.71504549099535,0,1,1,0,0,0,4.428761372748838
20230102973016,1,5,1,15,20.591620730450806,0,2,1,0,1,0,1.539756939930979
20230102973082,1,2,1,11,36.231680866799366,0,2,0,1,1,0,3.820666904191872
20230102973093,1,3,1,2,12.287500547225497,1,1,1,0,0,0,6.143750273612748
20230102973099,1,5,1,5,38.67604130834586,0,3,1,1,0,0,8.444487739643012
20230102973107,0,4,1,3,10.99735527017348,0,1,0,0,0,1,3.665785090057827
20230102973121,0,5,1,11,64.94101210485067,0,4,1,1,0,1,7.05242806025545
20230102973124,1,4,1,1,7.48605261786314,0,1,0,1,0,0,7.48605261786314
20230102973126,1,2,1,6,42.10199545317559,2,2,1,0,1,0,7.9746415649948945
20230102973127,1,5,1,30,134.91653773738594,0,5,1,1,1,0,7.191536858829427
20230102973138,1,4,1,2,10.060534035475412,0,1,0,0,0,1,5.030267017737706
